2025-03-18 09:18:50,772 | INFO     | magic_formula_tire.py:15 | Starting Car.py Script
2025-03-18 09:41:05,488 | INFO     | helper_functions.py:50 | Starting data update for rear_left:{'vertical_load': np.float64(613.125)} at time 0.05
2025-03-18 09:41:05,489 | INFO     | helper_functions.py:50 | Starting data update for front_right:{'x_friction': 0, 'y_friction': 0, 'rolling_resistance': 0} at time 0.05
2025-03-18 09:41:05,489 | INFO     | helper_functions.py:50 | Starting data update for front_left:{'x_friction': 0, 'y_friction': 0, 'rolling_resistance': 0} at time 0.05
2025-03-18 09:41:05,490 | INFO     | helper_functions.py:50 | Starting data update for rear_right:{'x_friction': 0, 'y_friction': 0, 'rolling_resistance': 0} at time 0.05
2025-03-18 09:41:05,490 | INFO     | helper_functions.py:50 | Starting data update for rear_left:{'x_friction': 0, 'y_friction': 0, 'rolling_resistance': 0} at time 0.05
2025-03-18 09:41:05,490 | INFO     | helper_functions.py:50 | Starting data update for cnt_grav:{'inertial_z': 0, 'inertial_x': 0, 'inertial_y': 0} at time 0.05
2025-03-18 09:41:05,491 | DEBUG    | car.py:392 | Returning total forces in x direction. Forces are : ['x_friction', 'rolling_resistance']. Sum was 0.0
2025-03-18 09:41:05,491 | DEBUG    | car.py:392 | Returning total forces in y direction. Forces are : ['y_friction']. Sum was 0.0
2025-03-18 09:41:05,491 | DEBUG    | car.py:392 | Returning total forces in z direction. Forces are : ['vertical_load']. Sum was 613.125
2025-03-18 09:41:05,491 | DEBUG    | car.py:392 | Returning total forces in x direction. Forces are : ['x_friction', 'rolling_resistance']. Sum was 0.0
2025-03-18 09:41:05,491 | DEBUG    | car.py:392 | Returning total forces in y direction. Forces are : ['y_friction']. Sum was 0.0
2025-03-18 09:41:05,491 | DEBUG    | car.py:392 | Returning total forces in z direction. Forces are : ['vertical_load']. Sum was 613.125
2025-03-18 09:41:05,491 | DEBUG    | car.py:392 | Returning total forces in x direction. Forces are : ['x_friction', 'rolling_resistance']. Sum was 0.0
2025-03-18 09:41:05,491 | DEBUG    | car.py:392 | Returning total forces in y direction. Forces are : ['y_friction']. Sum was 0.0
2025-03-18 09:41:05,492 | DEBUG    | car.py:392 | Returning total forces in z direction. Forces are : ['vertical_load']. Sum was 613.125
2025-03-18 09:41:05,492 | DEBUG    | car.py:392 | Returning total forces in x direction. Forces are : ['x_friction', 'rolling_resistance']. Sum was 0.0
2025-03-18 09:41:05,492 | DEBUG    | car.py:392 | Returning total forces in y direction. Forces are : ['y_friction']. Sum was 0.0
2025-03-18 09:41:05,492 | DEBUG    | car.py:392 | Returning total forces in z direction. Forces are : ['vertical_load']. Sum was 613.125
2025-03-18 09:41:05,492 | DEBUG    | car.py:392 | Returning total forces in x direction. Forces are : ['inertial_x']. Sum was 0
2025-03-18 09:41:05,492 | DEBUG    | car.py:392 | Returning total forces in y direction. Forces are : ['inertial_y']. Sum was 0
2025-03-18 09:41:05,492 | DEBUG    | car.py:392 | Returning total forces in z direction. Forces are : ['inertial_z']. Sum was 0
2025-03-18 09:41:05,492 | INFO     | car.py:286 | Timestep 0.05 had resultant forces of [np.float64(0.0), np.float64(0.0), np.float64(2452.5)] And resultant torques of [np.float64(1868.805), np.float64(1868.8049999999998), np.float64(0.0)]
2025-03-18 09:41:05,492 | INFO     | helper_functions.py:50 | Starting data update for vehicle_dataframe:{'acceleration': (np.float64(0.0), np.float64(0.0), np.float64(9.81))} at time 0.05
2025-03-18 09:41:05,492 | INFO     | helper_functions.py:50 | Starting data update for vehicle_dataframe:{'velocity': (np.float64(0.0), np.float64(0.0), 0), 'position': (np.float64(0.0), np.float64(0.0), 0)} at time 0.1
2025-03-18 09:41:05,494 | DEBUG    | car.py:105 | After forces are applied; Position = (np.float64(0.0), np.float64(0.0), 0) -- Velocity = (np.float64(0.0), np.float64(0.0), 0) --
2025-03-18 09:41:05,494 | DEBUG    | helper_functions.py:144 | All objects to combine were TimeSeries
2025-03-18 09:41:05,497 | INFO     | acceleration_tester.py:12 | Starting Acceleration.py Script
2025-03-18 09:41:05,497 | DEBUG    | car.py:392 | Returning total forces in x direction. Forces are : ['x_friction', 'rolling_resistance']. Sum was 0.0
2025-03-18 09:41:05,497 | DEBUG    | car.py:392 | Returning total forces in x direction. Forces are : ['x_friction', 'rolling_resistance']. Sum was 0.0
2025-03-18 09:41:05,497 | DEBUG    | car.py:392 | Returning total forces in x direction. Forces are : ['x_friction', 'rolling_resistance']. Sum was 0.0
2025-03-18 09:41:05,497 | DEBUG    | car.py:392 | Returning total forces in x direction. Forces are : ['x_friction', 'rolling_resistance']. Sum was 0.0
2025-03-18 09:41:05,498 | DEBUG    | car.py:392 | Returning total forces in y direction. Forces are : ['y_friction']. Sum was 0.0
2025-03-18 09:41:05,498 | DEBUG    | car.py:392 | Returning total forces in y direction. Forces are : ['y_friction']. Sum was 0.0
2025-03-18 09:41:05,498 | DEBUG    | car.py:392 | Returning total forces in y direction. Forces are : ['y_friction']. Sum was 0.0
2025-03-18 09:41:05,498 | DEBUG    | car.py:392 | Returning total forces in y direction. Forces are : ['y_friction']. Sum was 0.0
2025-03-18 09:41:05,498 | INFO     | helper_functions.py:50 | Starting data update for front_right:{'vertical_load': np.float64(613.125)} at time 0.05
2025-03-18 09:41:05,498 | INFO     | helper_functions.py:50 | Starting data update for front_left:{'vertical_load': np.float64(613.125)} at time 0.05
2025-03-18 09:41:05,498 | INFO     | helper_functions.py:50 | Starting data update for rear_right:{'vertical_load': np.float64(613.125)} at time 0.05
2025-03-18 09:41:05,498 | INFO     | helper_functions.py:50 | Starting data update for rear_left:{'vertical_load': np.float64(613.125)} at time 0.05
2025-03-18 09:41:05,499 | WARNING  | helper_functions.py:94 | Error: Time index '0.05' or column 'Fx' not found.
2025-03-18 09:41:05,499 | INFO     | helper_functions.py:50 | Starting data update for rear_right:{'Fx': np.float64(301.35982032999317), 'Fy': np.float64(-0.0), 'Fz': np.float64(613.125), 'Mz': np.float64(0.0), 'max_Fx': np.float64(500.8346537514665), 'desired_Fx': np.float64(500.8346537514665), 'desired_Fy': 0.0, 'slip_ratio': 2.8780625292603683, 'slip_angle': 0.0, 'angular_velocity': np.float64(nan), 'Vx': np.float64(0.0)} at time 0.05
2025-03-18 09:41:05,501 | INFO     | helper_functions.py:50 | Starting data update for rear_right:{'Fx': np.float64(301.35982032999317), 'Fy': np.float64(-0.0), 'Fz': np.float64(613.125), 'Mz': np.float64(0.0), 'max_Fx': np.float64(500.8346537514665), 'desired_Fx': np.float64(500.8346537514665), 'desired_Fy': 0, 'slip_ratio': 2.8780625292603683, 'slip_angle': 0.0, 'angular_velocity': np.float64(nan), 'Vx': np.float64(0.0), 'longitudinal_mode': 'accelerate'} at time 0.05
2025-03-18 09:41:05,501 | INFO     | helper_functions.py:50 | Starting data update for rear_right:{'x_friction': np.float64(301.35982032999317), 'y_friction': np.float64(-0.0)} at time 0.05
2025-03-18 09:41:05,502 | WARNING  | helper_functions.py:94 | Error: Time index '0.05' or column 'Fx' not found.
2025-03-18 09:41:05,502 | INFO     | helper_functions.py:50 | Starting data update for rear_left:{'Fx': np.float64(301.35982032999317), 'Fy': np.float64(-0.0), 'Fz': np.float64(613.125), 'Mz': np.float64(0.0), 'max_Fx': np.float64(500.8346537514665), 'desired_Fx': np.float64(500.8346537514665), 'desired_Fy': 0.0, 'slip_ratio': 2.8780625292603683, 'slip_angle': 0.0, 'angular_velocity': np.float64(nan), 'Vx': np.float64(0.0)} at time 0.05
2025-03-18 09:41:05,503 | INFO     | helper_functions.py:50 | Starting data update for rear_left:{'Fx': np.float64(301.35982032999317), 'Fy': np.float64(-0.0), 'Fz': np.float64(613.125), 'Mz': np.float64(0.0), 'max_Fx': np.float64(500.8346537514665), 'desired_Fx': np.float64(500.8346537514665), 'desired_Fy': 0, 'slip_ratio': 2.8780625292603683, 'slip_angle': 0.0, 'angular_velocity': np.float64(nan), 'Vx': np.float64(0.0), 'longitudinal_mode': 'accelerate'} at time 0.05
2025-03-18 09:41:05,503 | INFO     | helper_functions.py:50 | Starting data update for rear_left:{'x_friction': np.float64(301.35982032999317), 'y_friction': np.float64(-0.0)} at time 0.05
2025-03-18 09:41:05,503 | INFO     | helper_functions.py:50 | Starting data update for front_right:{'x_friction': 0, 'y_friction': 0, 'rolling_resistance': -100} at time 0.05
2025-03-18 09:41:05,503 | INFO     | helper_functions.py:50 | Starting data update for front_left:{'x_friction': 0, 'y_friction': 0, 'rolling_resistance': -100} at time 0.05
2025-03-18 09:41:05,504 | INFO     | helper_functions.py:50 | Starting data update for rear_right:{'x_friction': np.float64(301.35982032999317), 'y_friction': np.float64(-0.0), 'rolling_resistance': -100} at time 0.05
2025-03-18 09:41:05,504 | INFO     | helper_functions.py:50 | Starting data update for rear_left:{'x_friction': np.float64(301.35982032999317), 'y_friction': np.float64(-0.0), 'rolling_resistance': -100} at time 0.05
2025-03-18 09:41:05,504 | INFO     | helper_functions.py:50 | Starting data update for cnt_grav:{'inertial_z': 0, 'inertial_x': 0, 'inertial_y': 0} at time 0.05
2025-03-18 09:41:06,692 | INFO     | car.py:169 | Calculating resultants at time : 0.05
2025-03-18 09:41:06,693 | DEBUG    | car.py:392 | Returning total forces in x direction. Forces are : ['x_friction', 'rolling_resistance']. Sum was -100.0
2025-03-18 09:41:06,693 | DEBUG    | car.py:392 | Returning total forces in y direction. Forces are : ['y_friction']. Sum was 0.0
2025-03-18 09:41:06,693 | DEBUG    | car.py:392 | Returning total forces in z direction. Forces are : ['vertical_load']. Sum was 613.125
2025-03-18 09:41:06,693 | DEBUG    | car.py:392 | Returning total forces in x direction. Forces are : ['x_friction', 'rolling_resistance']. Sum was -100.0
2025-03-18 09:41:06,693 | DEBUG    | car.py:392 | Returning total forces in y direction. Forces are : ['y_friction']. Sum was 0.0
2025-03-18 09:41:06,693 | DEBUG    | car.py:392 | Returning total forces in z direction. Forces are : ['vertical_load']. Sum was 613.125
2025-03-18 09:41:06,693 | DEBUG    | car.py:392 | Returning total forces in x direction. Forces are : ['x_friction', 'rolling_resistance']. Sum was 201.35982032999317
2025-03-18 09:41:06,693 | DEBUG    | car.py:392 | Returning total forces in y direction. Forces are : ['y_friction']. Sum was 0.0
2025-03-18 09:41:06,694 | DEBUG    | car.py:392 | Returning total forces in z direction. Forces are : ['vertical_load']. Sum was 613.125
2025-03-18 09:41:06,694 | DEBUG    | car.py:392 | Returning total forces in x direction. Forces are : ['x_friction', 'rolling_resistance']. Sum was 201.35982032999317
2025-03-18 09:41:06,694 | DEBUG    | car.py:392 | Returning total forces in y direction. Forces are : ['y_friction']. Sum was 0.0
2025-03-18 09:41:06,694 | DEBUG    | car.py:392 | Returning total forces in z direction. Forces are : ['vertical_load']. Sum was 613.125
2025-03-18 09:41:06,694 | DEBUG    | car.py:392 | Returning total forces in x direction. Forces are : ['inertial_x']. Sum was 0
2025-03-18 09:41:06,694 | DEBUG    | car.py:392 | Returning total forces in y direction. Forces are : ['inertial_y']. Sum was 0
2025-03-18 09:41:06,694 | DEBUG    | car.py:392 | Returning total forces in z direction. Forces are : ['inertial_z']. Sum was 0
2025-03-18 09:41:06,694 | INFO     | car.py:286 | Timestep 0.05 had resultant forces of [np.float64(202.71964065998634), np.float64(0.0), np.float64(2452.5)] And resultant torques of [np.float64(1868.805), np.float64(1812.1651323995998), np.float64(304.8)]
2025-03-18 09:41:06,694 | INFO     | helper_functions.py:50 | Starting data update for vehicle_dataframe:{'acceleration': (np.float64(0.8108785626399454), np.float64(0.0), np.float64(9.81))} at time 0.05
2025-03-18 09:41:06,694 | INFO     | helper_functions.py:50 | Starting data update for vehicle_dataframe:{'velocity': (np.float64(0.040543928131997274), np.float64(0.0), 0), 'position': (np.float64(0.003040794609899796), np.float64(0.0), 0)} at time 0.1
2025-03-18 09:41:06,695 | DEBUG    | car.py:182 | After forces are applied; Position = (np.float64(0.003040794609899796), np.float64(0.0), 0) -- Velocity = (np.float64(0.040543928131997274), np.float64(0.0), 0) --
2025-03-18 09:41:06,697 | DEBUG    | car.py:392 | Returning total forces in x direction. Forces are : ['x_friction', 'rolling_resistance']. Sum was 201.35982032999317
2025-03-18 09:41:06,697 | DEBUG    | car.py:392 | Returning total forces in x direction. Forces are : ['x_friction', 'rolling_resistance']. Sum was 201.35982032999317
2025-03-18 09:41:06,697 | DEBUG    | car.py:392 | Returning total forces in x direction. Forces are : ['x_friction', 'rolling_resistance']. Sum was -100.0
2025-03-18 09:41:06,697 | DEBUG    | car.py:392 | Returning total forces in x direction. Forces are : ['x_friction', 'rolling_resistance']. Sum was -100.0
2025-03-18 09:41:06,697 | DEBUG    | car.py:392 | Returning total forces in y direction. Forces are : ['y_friction']. Sum was 0.0
2025-03-18 09:41:06,697 | DEBUG    | car.py:392 | Returning total forces in y direction. Forces are : ['y_friction']. Sum was 0.0
2025-03-18 09:41:06,697 | DEBUG    | car.py:392 | Returning total forces in y direction. Forces are : ['y_friction']. Sum was 0.0
2025-03-18 09:41:06,697 | DEBUG    | car.py:392 | Returning total forces in y direction. Forces are : ['y_friction']. Sum was 0.0
2025-03-18 09:41:06,697 | INFO     | helper_functions.py:50 | Starting data update for front_right:{'vertical_load': np.float64(502.6263992123358)} at time 0.1
2025-03-18 09:41:06,699 | INFO     | helper_functions.py:50 | Starting data update for front_left:{'vertical_load': np.float64(502.6263992123358)} at time 0.1
2025-03-18 09:41:06,700 | INFO     | helper_functions.py:50 | Starting data update for rear_right:{'vertical_load': np.float64(723.6236007876641)} at time 0.1
2025-03-18 09:41:06,701 | INFO     | helper_functions.py:50 | Starting data update for rear_left:{'vertical_load': np.float64(723.6236007876641)} at time 0.1
2025-03-18 09:41:06,702 | WARNING  | helper_functions.py:94 | Error: Time index '0.1' or column 'Fx' not found.
2025-03-18 09:41:06,703 | INFO     | helper_functions.py:50 | Starting data update for rear_right:{'Fx': np.float64(343.79469672603364), 'Fy': np.float64(-0.0), 'Fz': np.float64(723.6236007876641), 'Mz': np.float64(0.0), 'max_Fx': np.float64(581.4396313403475), 'desired_Fx': np.float64(581.4396313403475), 'desired_Fy': np.float64(0.0), 'slip_ratio': 3.4632022172017787, 'slip_angle': 0.0, 'angular_velocity': np.float64(nan), 'Vx': np.float64(0.040543928131997274)} at time 0.1
2025-03-18 09:41:06,704 | INFO     | helper_functions.py:50 | Starting data update for rear_right:{'Fx': np.float64(343.79469672603364), 'Fy': np.float64(-0.0), 'Fz': np.float64(723.6236007876641), 'Mz': np.float64(0.0), 'max_Fx': np.float64(581.4396313403475), 'desired_Fx': np.float64(581.4396313403475), 'desired_Fy': 0, 'slip_ratio': 3.4632022172017787, 'slip_angle': 0.0, 'angular_velocity': np.float64(nan), 'Vx': np.float64(0.040543928131997274), 'longitudinal_mode': 'accelerate'} at time 0.1
2025-03-18 09:41:06,705 | INFO     | helper_functions.py:50 | Starting data update for rear_right:{'x_friction': np.float64(343.79469672603364), 'y_friction': np.float64(-0.0)} at time 0.1
2025-03-18 09:41:06,705 | WARNING  | helper_functions.py:94 | Error: Time index '0.1' or column 'Fx' not found.
2025-03-18 09:41:06,706 | INFO     | helper_functions.py:50 | Starting data update for rear_left:{'Fx': np.float64(343.79469672603364), 'Fy': np.float64(-0.0), 'Fz': np.float64(723.6236007876641), 'Mz': np.float64(0.0), 'max_Fx': np.float64(581.4396313403475), 'desired_Fx': np.float64(581.4396313403475), 'desired_Fy': np.float64(0.0), 'slip_ratio': 3.4632022172017787, 'slip_angle': 0.0, 'angular_velocity': np.float64(nan), 'Vx': np.float64(0.040543928131997274)} at time 0.1
2025-03-18 09:41:06,707 | INFO     | helper_functions.py:50 | Starting data update for rear_left:{'Fx': np.float64(343.79469672603364), 'Fy': np.float64(-0.0), 'Fz': np.float64(723.6236007876641), 'Mz': np.float64(0.0), 'max_Fx': np.float64(581.4396313403475), 'desired_Fx': np.float64(581.4396313403475), 'desired_Fy': 0, 'slip_ratio': 3.4632022172017787, 'slip_angle': 0.0, 'angular_velocity': np.float64(nan), 'Vx': np.float64(0.040543928131997274), 'longitudinal_mode': 'accelerate'} at time 0.1
2025-03-18 09:41:06,708 | INFO     | helper_functions.py:50 | Starting data update for rear_left:{'x_friction': np.float64(343.79469672603364), 'y_friction': np.float64(-0.0)} at time 0.1
